fact_campaign_key,campaign_key,user_key,event_key,marketing_team_key,country_key,device_key,user_country,user_state,device_type,event_type,user_id,user_name,digital_marketing_team,marketing_place,course_campaign_id,course_campaign_name,course_campaign_start_date,course_campaign_end_date,user_response_time,event_status,event_count,campaign_year,campaign_month,campaign_day
3520822,168,931-Witty O' Brian,6,10,United States-Texas,2,United States,Texas,laptop,email_sent,931,Witty O' Brian,IND_VTZ_DIGEX,VTZ,1026769809,email_email_marketing_27,5/2/2022,5/16/2022,1651464353,1,1,2022,5,2
3521533,423,753-Gaston Lebbon,4,10,United States-Florida,1,United States,Florida,tablet,email_unsubscribe,753,Gaston Lebbon,IND_VTZ_DIGEX,VTZ,1406202282,email_podcasting_83,5/7/2022,5/21/2022,-1,1,1,2022,5,7
3522084,292,318-Coral Bentham3,7,1,United States-California,3,United States,California,mobile,email_open,318,Coral Bentham3,IND_BDQ_DIGEX,BDQ,9324140019,email_podcasting_166,5/8/2022,5/22/2022,1651981352,1,2,2022,5,8
3522414,416,362-Susette Joannet,8,10,United States-New York,1,United States,New York,tablet,email_no_open,362,Susette Joannet,IND_VTZ_DIGEX,VTZ,9114433931,email_podcasting_115,5/6/2022,5/20/2022,-1,0,1,2022,5,6
3522853,551,945-Germayne Haill,8,10,United States-West Virginia,3,United States,West Virginia,mobile,email_no_open,945,Germayne Haill,IND_VTZ_DIGEX,VTZ,3027148923,email_podcasting_70,5/4/2022,5/18/2022,-1,0,1,2022,5,4
3524010,440,422-Sara Bande,6,1,United States-Florida,1,United States,Florida,tablet,email_sent,422,Sara Bande,IND_BDQ_DIGEX,BDQ,1616925868,email_copywriting_6,5/8/2022,5/22/2022,1651986798,1,1,2022,5,8
3524400,396,874-Inglebert Sandford,7,10,United States-Texas,2,United States,Texas,laptop,email_open,874,Inglebert Sandford,IND_VTZ_DIGEX,VTZ,3414659301,email_podcasting_53,5/5/2022,5/19/2022,1651807336,1,1,2022,5,5
3524472,959,516-Morrie Aucoate,7,9,United States-Illinois,1,United States,Illinois,tablet,email_open,516,Morrie Aucoate,IND_STV_DIGEX,STV,8526640356,email_podcasting_145,5/7/2022,5/21/2022,1651908001,1,1,2022,5,7
3524603,152,766-Kristina Pascho,8,1,United States-North Carolina,2,United States,North Carolina,laptop,email_no_open,766,Kristina Pascho,IND_BDQ_DIGEX,BDQ,1095551531,email_podcasting_16,5/1/2022,5/15/2022,-1,0,1,2022,5,1
3524835,240,49-Ned Founds,7,10,United States-Indiana,2,United States,Indiana,laptop,email_open,49,Ned Founds,IND_VTZ_DIGEX,VTZ,4828177396,email_podcasting_159,5/5/2022,5/19/2022,1651769289,1,1,2022,5,5
3524859,410,234-Sosanna Ambroz,8,10,United States-Florida,1,United States,Florida,tablet,email_no_open,234,Sosanna Ambroz,IND_VTZ_DIGEX,VTZ,9791923027,email_podcasting_180,5/6/2022,5/20/2022,-1,0,1,2022,5,6
3525398,266,644-Banky Belli,6,10,United States-Louisiana,1,United States,Louisiana,tablet,email_sent,644,Banky Belli,IND_VTZ_DIGEX,VTZ,1487103158,email_podcasting_120,5/7/2022,5/21/2022,1651872711,1,1,2022,5,7
3525686,507,118-Clare Bigham,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,118,Clare Bigham,IND_VTZ_DIGEX,VTZ,4980744125,email_youtube_marketing_182,5/3/2022,5/17/2022,1651594702,1,1,2022,5,3
3525751,283,504-Berty Yandell,6,1,United States-Oregon,2,United States,Oregon,laptop,email_sent,504,Berty Yandell,IND_BDQ_DIGEX,BDQ,4424252094,email_youtube_marketing_86,5/8/2022,5/22/2022,1651954699,1,1,2022,5,8
3526063,214,634-Dalton Louis,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,634,Dalton Louis,IND_VTZ_DIGEX,VTZ,5515017668,email_podcasting_23,5/4/2022,5/18/2022,1651646401,1,1,2022,5,4
3526236,473,910-Jerad Lanaway,6,10,United States-Texas,3,United States,Texas,mobile,email_sent,910,Jerad Lanaway,IND_VTZ_DIGEX,VTZ,3442681545,email_podcasting_60,5/1/2022,5/15/2022,1651398116,1,1,2022,5,1
3526575,378,295-Kelly Kwiek,7,1,United States-Florida,2,United States,Florida,laptop,email_open,295,Kelly Kwiek,IND_BDQ_DIGEX,BDQ,5098885426,email_youtube_marketing_1,5/5/2022,5/19/2022,-1,1,1,2022,5,5
3526770,187,412-Bentlee Pethrick,7,10,United States-Florida,1,United States,Florida,tablet,email_open,412,Bentlee Pethrick,IND_VTZ_DIGEX,VTZ,8159189605,email_email_marketing_9,5/3/2022,5/17/2022,1651668341,1,1,2022,5,3
3526955,483,49-Ned Founds,7,5,United States-Indiana,2,United States,Indiana,laptop,email_open,49,Ned Founds,IND_ISK_DIGEX,ISK,6860283610,email_podcasting_65,5/2/2022,5/16/2022,1651571328,1,1,2022,5,2
3527530,114,157-Ky Luigi,6,1,United States-Texas,3,United States,Texas,mobile,email_sent,157,Ky Luigi,IND_BDQ_DIGEX,BDQ,7559346642,email_copywriting_174,5/7/2022,5/21/2022,1651872219,1,1,2022,5,7
3527795,483,49-Ned Founds,6,5,United States-Indiana,2,United States,Indiana,laptop,email_sent,49,Ned Founds,IND_ISK_DIGEX,ISK,6860283610,email_podcasting_65,5/2/2022,5/16/2022,1651484149,1,1,2022,5,2
3528023,359,783-Theadora Halden,6,1,United States-California,2,United States,California,laptop,email_sent,783,Theadora Halden,IND_BDQ_DIGEX,BDQ,1630614238,email_youtube_marketing_184,5/4/2022,5/18/2022,1651624057,1,1,2022,5,4
3528444,740,325-Yvon Tuerena,8,10,United States-Florida,1,United States,Florida,tablet,email_no_open,325,Yvon Tuerena,IND_VTZ_DIGEX,VTZ,589051075,email_podcasting_124,5/4/2022,5/18/2022,-1,0,1,2022,5,4
3528574,903,880-Mala MacDonagh,8,10,United States-Texas,2,United States,Texas,laptop,email_no_open,880,Mala MacDonagh,IND_VTZ_DIGEX,VTZ,9038785402,email_podcasting_30,5/4/2022,5/18/2022,-1,0,1,2022,5,4
3528758,233,916-Foster Quinsee,7,1,United States-Florida,3,United States,Florida,mobile,email_open,916,Foster Quinsee,IND_BDQ_DIGEX,BDQ,8770821534,email_youtube_marketing_183,5/5/2022,5/19/2022,1651788577,1,1,2022,5,5
3529032,520,508-Curtice Hayer,7,10,United States-Texas,1,United States,Texas,tablet,email_open,508,Curtice Hayer,IND_VTZ_DIGEX,VTZ,7816004478,email_youtube_marketing_24,5/4/2022,5/18/2022,1651682019,1,1,2022,5,4
3529437,319,923-Malissa Weakley,6,10,United States-New York,2,United States,New York,laptop,email_sent,923,Malissa Weakley,IND_VTZ_DIGEX,VTZ,3310239721,email_podcasting_77,5/2/2022,5/16/2022,1651502873,1,1,2022,5,2
3529542,343,125-Bellina Elgood,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,125,Bellina Elgood,IND_VTZ_DIGEX,VTZ,1865105643,email_podcasting_36,5/3/2022,5/17/2022,1651561842,1,2,2022,5,3
3529766,63,140-Adriano Lysons,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,140,Adriano Lysons,IND_VTZ_DIGEX,VTZ,7617155565,email_podcasting_177,5/4/2022,5/18/2022,1651645605,1,1,2022,5,4
3529919,737,319-Chandra Schult,6,10,United States-California,3,United States,California,mobile,email_sent,319,Chandra Schult,IND_VTZ_DIGEX,VTZ,9038136048,email_google_analytics_172,5/4/2022,5/18/2022,1651678599,1,1,2022,5,4
3530339,651,507-Allianora Chipman,7,10,United States-Kentucky,3,United States,Kentucky,mobile,email_open,507,Allianora Chipman,IND_VTZ_DIGEX,VTZ,1344154328,email_podcasting_153,5/1/2022,5/15/2022,1651431999,1,1,2022,5,1
3530446,87,748-Bartholemy Madsen,8,10,United States-Georgia,3,United States,Georgia,mobile,email_no_open,748,Bartholemy Madsen,IND_VTZ_DIGEX,VTZ,3396756207,email_podcasting_170,5/5/2022,5/19/2022,-1,0,1,2022,5,5
3530584,933,852-Nikita Ledeker,8,1,United States-Georgia,3,United States,Georgia,mobile,email_no_open,852,Nikita Ledeker,IND_BDQ_DIGEX,BDQ,111045304,email_podcasting_62,5/6/2022,5/20/2022,-1,0,1,2022,5,6
3531490,961,777-Alasteir Venton,6,5,United States-Pennsylvania,2,United States,Pennsylvania,laptop,email_sent,777,Alasteir Venton,IND_ISK_DIGEX,ISK,6100620030,email_podcasting_15,5/7/2022,5/21/2022,1651941039,1,1,2022,5,7
489967,439,317-Owen Clowley,6,2,United States-Illinois,3,United States,Illinois,mobile,email_sent,317,Owen Clowley,IND_CCU_DIGEX,CCU,2021155617,email_youtube_marketing_147,5/8/2022,5/22/2022,1652005363,1,1,2022,5,8
490171,557,999-Tally O'Keeffe,6,9,United States-Florida,1,United States,Florida,tablet,email_sent,999,Tally O'Keeffe,IND_STV_DIGEX,STV,3268345379,email_podcasting_191,5/5/2022,5/19/2022,1651706510,1,1,2022,5,5
490577,694,336-Constantine Schrinel,3,1,United States-District of Columbia,1,United States,District of Columbia,tablet,email_no_unsubscribe,336,Constantine Schrinel,IND_BDQ_DIGEX,BDQ,8358416261,email_email_marketing_52,5/2/2022,5/16/2022,-1,0,2,2022,5,2
490890,413,33-Clemmie Mainwaring,3,1,United States-Massachusetts,2,United States,Massachusetts,laptop,email_no_unsubscribe,33,Clemmie Mainwaring,IND_BDQ_DIGEX,BDQ,1842350226,email_podcasting_101,5/6/2022,5/20/2022,-1,0,1,2022,5,6
491085,436,647-Shem Harkness,2,10,United States-Ohio,3,United States,Ohio,mobile,email_no_click,647,Shem Harkness,IND_VTZ_DIGEX,VTZ,4589188260,email_podcasting_190,5/8/2022,5/22/2022,-1,0,1,2022,5,8
491818,392,293-Peirce Shankle,7,9,United States-Nevada,2,United States,Nevada,laptop,email_open,293,Peirce Shankle,IND_STV_DIGEX,STV,8373794719,email_copywriting_119,5/5/2022,5/19/2022,1651745937,1,1,2022,5,5
492537,36,94-Deni McLachlan,3,1,United States-Illinois,2,United States,Illinois,laptop,email_no_unsubscribe,94,Deni McLachlan,IND_BDQ_DIGEX,BDQ,1841623849,email_youtube_marketing_52,5/3/2022,5/17/2022,-1,0,1,2022,5,3
492838,713,333-Margareta Whitmore,7,10,United States-California,3,United States,California,mobile,email_open,333,Margareta Whitmore,IND_VTZ_DIGEX,VTZ,3944319842,email_youtube_marketing_193,5/3/2022,5/17/2022,1651595081,1,1,2022,5,3
493547,577,323-Montgomery Matyukon,3,10,United States-New York,1,United States,New York,tablet,email_no_unsubscribe,323,Montgomery Matyukon,IND_VTZ_DIGEX,VTZ,1954873107,email_youtube_marketing_116,5/6/2022,5/20/2022,-1,0,1,2022,5,6
494290,64,180-Dame Jozaitis,5,1,United States-Pennsylvania,1,United States,Pennsylvania,tablet,email_bounce,180,Dame Jozaitis,IND_BDQ_DIGEX,BDQ,5677699934,email_podcasting_112,5/4/2022,5/18/2022,-1,0,1,2022,5,4
494414,541,140-Adriano Lysons,3,9,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,140,Adriano Lysons,IND_STV_DIGEX,STV,6337056787,email_youtube_marketing_108,5/4/2022,5/18/2022,-1,0,1,2022,5,4
494799,572,170-Pauly Bunyan,3,10,United States-Rhode Island,3,United States,Rhode Island,mobile,email_no_unsubscribe,170,Pauly Bunyan,IND_VTZ_DIGEX,VTZ,2368764232,email_youtube_marketing_106,5/5/2022,5/19/2022,-1,0,1,2022,5,5
495033,677,342-Sal Tonge,3,1,United States-North Carolina,2,United States,North Carolina,laptop,email_no_unsubscribe,342,Sal Tonge,IND_BDQ_DIGEX,BDQ,6451262757,email_podcasting_158,5/2/2022,5/16/2022,-1,0,1,2022,5,2
495172,916,944-Enriqueta Ubsdale,5,10,United States-California,1,United States,California,tablet,email_bounce,944,Enriqueta Ubsdale,IND_VTZ_DIGEX,VTZ,92315771,email_youtube_marketing_160,5/5/2022,5/19/2022,-1,0,1,2022,5,5
495796,18,720-Ambros Pankettman,2,10,United States-Massachusetts,3,United States,Massachusetts,mobile,email_no_click,720,Ambros Pankettman,IND_VTZ_DIGEX,VTZ,601734068,email_podcasting_136,5/2/2022,5/16/2022,-1,0,1,2022,5,2
496046,148,954-Killie Nancarrow,3,10,United States-California,3,United States,California,mobile,email_no_unsubscribe,954,Killie Nancarrow,IND_VTZ_DIGEX,VTZ,1121753868,email_podcasting_153,5/8/2022,5/22/2022,-1,0,1,2022,5,8
496249,90,14-Idell Durling,2,10,United States-Kentucky,2,United States,Kentucky,laptop,email_no_click,14,Idell Durling,IND_VTZ_DIGEX,VTZ,7192004936,email_youtube_marketing_25,5/6/2022,5/20/2022,-1,0,1,2022,5,6
497075,421,656-Salim Grimmert,1,1,United States-Florida,2,United States,Florida,laptop,email_click,656,Salim Grimmert,IND_BDQ_DIGEX,BDQ,4164580399,email_podcasting_112,5/7/2022,5/21/2022,-1,1,1,2022,5,7
497452,171,937-Giacobo Warret,2,1,United States-New York,1,United States,New York,tablet,email_no_click,937,Giacobo Warret,IND_BDQ_DIGEX,BDQ,6829571820,email_podcasting_149,5/2/2022,5/16/2022,-1,0,1,2022,5,2
498250,431,396-Rodrigo Manifould,5,10,United States-California,3,United States,California,mobile,email_bounce,396,Rodrigo Manifould,IND_VTZ_DIGEX,VTZ,6564482574,email_email_marketing_61,5/7/2022,5/21/2022,-1,0,1,2022,5,7
499506,702,685-Martie Pickrell,5,1,United States-Florida,1,United States,Florida,tablet,email_bounce,685,Martie Pickrell,IND_BDQ_DIGEX,BDQ,9002397186,email_google_analytics_168,5/3/2022,5/17/2022,-1,0,1,2022,5,3
499731,233,484-Fielding Hurrell,5,1,United States-Indiana,2,United States,Indiana,laptop,email_bounce,484,Fielding Hurrell,IND_BDQ_DIGEX,BDQ,8770821534,email_youtube_marketing_183,5/5/2022,5/19/2022,-1,0,1,2022,5,5
500139,129,960-Allen Kemm,6,10,United States-Florida,1,United States,Florida,tablet,email_sent,960,Allen Kemm,IND_VTZ_DIGEX,VTZ,3819244077,email_podcasting_20,5/8/2022,5/22/2022,1652024925,1,1,2022,5,8
500739,66,62-Gustavus Bills,6,1,United States-Tennessee,2,United States,Tennessee,laptop,email_sent,62,Gustavus Bills,IND_BDQ_DIGEX,BDQ,4760391479,email_podcasting_175,5/4/2022,5/18/2022,1651665237,1,1,2022,5,4
501964,903,211-Lawry Lindsell,5,10,United States-Pennsylvania,3,United States,Pennsylvania,mobile,email_bounce,211,Lawry Lindsell,IND_VTZ_DIGEX,VTZ,9038785402,email_podcasting_30,5/4/2022,5/18/2022,-1,0,1,2022,5,4
502318,526,663-Kirk Enders,5,10,United States-Missouri,1,United States,Missouri,tablet,email_bounce,663,Kirk Enders,IND_VTZ_DIGEX,VTZ,4875094183,email_youtube_marketing_82,5/4/2022,5/18/2022,-1,0,1,2022,5,4
502402,968,106-Madalena Cecchetelli,3,9,United States-Florida,3,United States,Florida,mobile,email_no_unsubscribe,106,Madalena Cecchetelli,IND_STV_DIGEX,STV,7462074168,email_podcasting_3,5/7/2022,5/21/2022,-1,0,1,2022,5,7
503553,900,286-Ulysses Woodnutt,7,10,United States-Texas,3,United States,Texas,mobile,email_open,286,Ulysses Woodnutt,IND_VTZ_DIGEX,VTZ,3871340472,email_digital_marketing_41,5/4/2022,5/18/2022,1651634888,1,1,2022,5,4
503670,386,887-Chad Wartnaby,7,10,United States-Connecticut,3,United States,Connecticut,mobile,email_open,887,Chad Wartnaby,IND_VTZ_DIGEX,VTZ,9552627397,email_podcasting_164,5/5/2022,5/19/2022,1651790121,1,1,2022,5,5
503917,140,346-Idelle Gascoine,8,10,United States-Mississippi,1,United States,Mississippi,tablet,email_no_open,346,Idelle Gascoine,IND_VTZ_DIGEX,VTZ,347370608,email_podcasting_58,5/8/2022,5/22/2022,-1,0,1,2022,5,8
504219,470,773-Bartholemy McLaine,5,8,United States-Minnesota,3,United States,Minnesota,mobile,email_bounce,773,Bartholemy McLaine,IND_PAT_DIGEX,PAT,3628993067,email_youtube_marketing_4,5/1/2022,5/15/2022,-1,0,1,2022,5,1
504679,912,968-Decca Regan,6,10,United States-Florida,1,United States,Florida,tablet,email_sent,968,Decca Regan,IND_VTZ_DIGEX,VTZ,2140709136,email_podcasting_111,5/5/2022,5/19/2022,1651752850,1,2,2022,5,5
505734,201,137-Clywd Weaving,3,10,United States-Texas,3,United States,Texas,mobile,email_no_unsubscribe,137,Clywd Weaving,IND_VTZ_DIGEX,VTZ,2981151851,email_podcasting_12,5/4/2022,5/18/2022,-1,0,1,2022,5,4
505803,791,550-Germaine Kinnear,6,1,United States-Georgia,3,United States,Georgia,mobile,email_sent,550,Germaine Kinnear,IND_BDQ_DIGEX,BDQ,7968698138,email_email_marketing_11,5/7/2022,5/21/2022,1651922908,1,1,2022,5,7
505946,180,946-Lucine Cardew,5,10,United States-Tennessee,1,United States,Tennessee,tablet,email_bounce,946,Lucine Cardew,IND_VTZ_DIGEX,VTZ,2200854331,email_email_marketing_34,5/2/2022,5/16/2022,-1,0,1,2022,5,2
507215,952,78-Dania Filyukov,3,7,United States-Georgia,1,United States,Georgia,tablet,email_no_unsubscribe,78,Dania Filyukov,IND_MYQ_DIGEX,MYQ,4945298521,email_email_marketing_44,5/6/2022,5/20/2022,-1,0,1,2022,5,6
507555,554,57-Alexandr Shardlow,3,1,United States-Florida,3,United States,Florida,mobile,email_no_unsubscribe,57,Alexandr Shardlow,IND_BDQ_DIGEX,BDQ,9733955175,email_podcasting_27,5/5/2022,5/19/2022,-1,0,1,2022,5,5
507860,359,719-Melodie Overill,2,1,United States-New Mexico,1,United States,New Mexico,tablet,email_no_click,719,Melodie Overill,IND_BDQ_DIGEX,BDQ,1630614238,email_youtube_marketing_184,5/4/2022,5/18/2022,-1,0,1,2022,5,4
508268,504,349-Coralie Knuckles,8,9,United States-Florida,1,United States,Florida,tablet,email_no_open,349,Coralie Knuckles,IND_STV_DIGEX,STV,1167367030,email_podcasting_177,5/3/2022,5/17/2022,-1,0,1,2022,5,3
508629,886,135-Baxie Pittem,3,1,United States-Florida,1,United States,Florida,tablet,email_no_unsubscribe,135,Baxie Pittem,IND_BDQ_DIGEX,BDQ,4730797949,email_youtube_marketing_182,5/3/2022,5/17/2022,-1,0,2,2022,5,3
508799,384,581-Jeramey Benda,8,10,United States-Illinois,1,United States,Illinois,tablet,email_no_open,581,Jeramey Benda,IND_VTZ_DIGEX,VTZ,34734406,email_podcasting_65,5/5/2022,5/19/2022,-1,0,1,2022,5,5
509536,414,253-Leilah Skelton,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,253,Leilah Skelton,IND_VTZ_DIGEX,VTZ,4017926681,email_copywriting_120,5/6/2022,5/20/2022,1651789205,1,1,2022,5,6
509558,301,424-Karine McBrier,6,9,United States-Florida,3,United States,Florida,mobile,email_sent,424,Karine McBrier,IND_STV_DIGEX,STV,8701983261,email_youtube_marketing_68,5/1/2022,5/15/2022,1651353579,1,1,2022,5,1
509858,44,818-Ainsley Chooter,6,10,United States-Kansas,2,United States,Kansas,laptop,email_sent,818,Ainsley Chooter,IND_VTZ_DIGEX,VTZ,3746893372,email_podcasting_48,5/3/2022,5/17/2022,1651517478,1,1,2022,5,3
509954,395,910-Jerad Lanaway,6,10,United States-Texas,3,United States,Texas,mobile,email_sent,910,Jerad Lanaway,IND_VTZ_DIGEX,VTZ,4446366270,email_podcasting_100,5/5/2022,5/19/2022,1651726497,1,1,2022,5,5
510103,877,753-Gaston Lebbon,6,10,United States-Florida,1,United States,Florida,tablet,email_sent,753,Gaston Lebbon,IND_VTZ_DIGEX,VTZ,9259632706,email_youtube_marketing_95,5/3/2022,5/17/2022,1651595791,1,1,2022,5,3
510385,110,659-Hall Hollingsby,6,1,United States-Florida,3,United States,Florida,mobile,email_sent,659,Hall Hollingsby,IND_BDQ_DIGEX,BDQ,321102150,email_podcasting_87,5/7/2022,5/21/2022,1651923945,1,1,2022,5,7
510387,110,916-Foster Quinsee,6,1,United States-Florida,3,United States,Florida,mobile,email_sent,916,Foster Quinsee,IND_BDQ_DIGEX,BDQ,321102150,email_podcasting_87,5/7/2022,5/21/2022,1651878702,1,1,2022,5,7
510536,224,540-Max MacDonell,6,1,United States-New York,1,United States,New York,tablet,email_sent,540,Max MacDonell,IND_BDQ_DIGEX,BDQ,5810423116,email_podcasting_12,5/4/2022,5/18/2022,1651688859,1,1,2022,5,4
510980,701,495-Pepi Ciccottio,3,1,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,495,Pepi Ciccottio,IND_BDQ_DIGEX,BDQ,7830889821,email_podcasting_132,5/3/2022,5/17/2022,-1,0,1,2022,5,3
511118,978,477-Gizela Doles,6,8,United States-Iowa,3,United States,Iowa,mobile,email_sent,477,Gizela Doles,IND_PAT_DIGEX,PAT,7075830295,email_youtube_marketing_154,5/7/2022,5/21/2022,1651879927,1,1,2022,5,7
511205,687,599-Ina Santora,7,10,United States-Kentucky,1,United States,Kentucky,tablet,email_open,599,Ina Santora,IND_VTZ_DIGEX,VTZ,5986107837,email_podcasting_185,5/2/2022,5/16/2022,1651489417,1,1,2022,5,2
511908,393,754-Maggie Wellsman,3,1,United States-Georgia,1,United States,Georgia,tablet,email_no_unsubscribe,754,Maggie Wellsman,IND_BDQ_DIGEX,BDQ,8986021056,email_email_marketing_69,5/5/2022,5/19/2022,-1,0,1,2022,5,5
511968,686,816-Nestor McCoughan,3,1,United States-Colorado,3,United States,Colorado,mobile,email_no_unsubscribe,816,Nestor McCoughan,IND_BDQ_DIGEX,BDQ,7899174082,email_podcasting_10,5/2/2022,5/16/2022,-1,0,1,2022,5,2
512262,334,756-Shaughn Hamlen,5,10,United States-Virginia,3,United States,Virginia,mobile,email_bounce,756,Shaughn Hamlen,IND_VTZ_DIGEX,VTZ,1480479527,email_youtube_marketing_90,5/3/2022,5/17/2022,-1,0,1,2022,5,3
512342,26,936-Arte Ondrus,8,10,United States-Virginia,3,United States,Virginia,mobile,email_no_open,936,Arte Ondrus,IND_VTZ_DIGEX,VTZ,6605820118,email_youtube_marketing_84,5/2/2022,5/16/2022,-1,0,1,2022,5,2
512355,988,301-Ahmed Matthews,7,1,United States-Utah,2,United States,Utah,laptop,email_open,301,Ahmed Matthews,IND_BDQ_DIGEX,BDQ,156110334,email_copywriting_73,5/8/2022,5/22/2022,1651977516,1,1,2022,5,8
512427,371,496-Nester Cockle,7,10,United States-Washington,2,United States,Washington,laptop,email_open,496,Nester Cockle,IND_VTZ_DIGEX,VTZ,7917902463,email_podcasting_49,5/4/2022,5/18/2022,1651664974,1,1,2022,5,4
512742,229,95-Cleon Gresch,6,10,United States-Florida,3,United States,Florida,mobile,email_sent,95,Cleon Gresch,IND_VTZ_DIGEX,VTZ,6509448459,email_youtube_marketing_133,5/5/2022,5/19/2022,1651739589,1,1,2022,5,5
512777,911,544-Jodie Bridgwater,6,9,United States-New York,1,United States,New York,tablet,email_sent,544,Jodie Bridgwater,IND_STV_DIGEX,STV,3134692627,email_copywriting_16,5/5/2022,5/19/2022,1651764125,1,1,2022,5,5
513099,762,356-Richard Flintoff,5,2,United States-Texas,1,United States,Texas,tablet,email_bounce,356,Richard Flintoff,IND_CCU_DIGEX,CCU,5235890736,email_podcasting_122,5/6/2022,5/20/2022,-1,0,1,2022,5,6
513790,99,78-Dania Filyukov,1,10,United States-Georgia,1,United States,Georgia,tablet,email_click,78,Dania Filyukov,IND_VTZ_DIGEX,VTZ,7201110667,email_podcasting_34,5/6/2022,5/20/2022,-1,1,1,2022,5,6
514409,834,990-Deborah Cranstone,2,10,United States-Ohio,2,United States,Ohio,laptop,email_no_click,990,Deborah Cranstone,IND_VTZ_DIGEX,VTZ,167206265,email_podcasting_12,5/1/2022,5/15/2022,-1,0,1,2022,5,1
514508,792,410-Darlene Merriton,1,10,United States-Florida,2,United States,Florida,laptop,email_click,410,Darlene Merriton,IND_VTZ_DIGEX,VTZ,2197754092,email_podcasting_49,5/7/2022,5/21/2022,1651917157,1,2,2022,5,7
514777,766,371-Guenna Gidman,1,10,United States-Nevada,1,United States,Nevada,tablet,email_click,371,Guenna Gidman,IND_VTZ_DIGEX,VTZ,3316418628,email_email_marketing_176,5/6/2022,5/20/2022,-1,1,2,2022,5,6
514894,606,93-Karlan Elkins,1,10,United States-Florida,2,United States,Florida,laptop,email_click,93,Karlan Elkins,IND_VTZ_DIGEX,VTZ,4421039322,email_podcasting_150,5/7/2022,5/21/2022,-1,1,1,2022,5,7
515446,74,365-Reagan Brimicombe,7,1,United States-Florida,1,United States,Florida,tablet,email_open,365,Reagan Brimicombe,IND_BDQ_DIGEX,BDQ,6222439403,email_youtube_marketing_174,5/4/2022,5/18/2022,1651711943,1,1,2022,5,4
515476,619,956-Nicki Klaffs,7,8,United States-Indiana,1,United States,Indiana,tablet,email_open,956,Nicki Klaffs,IND_PAT_DIGEX,PAT,2462830928,email_google_analytics_127,5/7/2022,5/21/2022,1651951514,1,1,2022,5,7
515504,592,824-Idalia Deboy,7,10,United States-Oregon,3,United States,Oregon,mobile,email_open,824,Idalia Deboy,IND_VTZ_DIGEX,VTZ,8482404873,email_podcasting_131,5/6/2022,5/20/2022,-1,1,1,2022,5,6
516247,472,391-Gerda Pardal,7,10,United States-Indiana,2,United States,Indiana,laptop,email_open,391,Gerda Pardal,IND_VTZ_DIGEX,VTZ,6605425154,email_copywriting_11,5/1/2022,5/15/2022,1651504516,1,1,2022,5,1
516265,221,354-Faun Bullas,7,9,United States-Ohio,1,United States,Ohio,tablet,email_open,354,Faun Bullas,IND_STV_DIGEX,STV,3021842968,email_podcasting_86,5/4/2022,5/18/2022,-1,1,1,2022,5,4
516320,172,240-Rayshell Neathway,2,1,United States-Texas,1,United States,Texas,tablet,email_no_click,240,Rayshell Neathway,IND_BDQ_DIGEX,BDQ,4801733506,email_email_marketing_48,5/2/2022,5/16/2022,-1,0,1,2022,5,2
517861,818,166-Esta Aggett,1,10,United States-Ohio,3,United States,Ohio,mobile,email_click,166,Esta Aggett,IND_VTZ_DIGEX,VTZ,6995244990,email_podcasting_26,5/8/2022,5/22/2022,1652046173,1,1,2022,5,8
518445,732,140-Adriano Lysons,3,10,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,140,Adriano Lysons,IND_VTZ_DIGEX,VTZ,9752476635,email_podcasting_1,5/4/2022,5/18/2022,-1,0,2,2022,5,4
518481,963,734-Lief Filippo,3,10,United States-District of Columbia,3,United States,District of Columbia,mobile,email_no_unsubscribe,734,Lief Filippo,IND_VTZ_DIGEX,VTZ,259197149,email_youtube_marketing_42,5/7/2022,5/21/2022,-1,0,1,2022,5,7
518486,901,853-Lila Fossey,3,1,United States-Missouri,2,United States,Missouri,laptop,email_no_unsubscribe,853,Lila Fossey,IND_BDQ_DIGEX,BDQ,5921123293,email_youtube_marketing_199,5/4/2022,5/18/2022,-1,0,1,2022,5,4
519242,55,912-Fernando Chaloner,2,10,United States-Florida,2,United States,Florida,laptop,email_no_click,912,Fernando Chaloner,IND_VTZ_DIGEX,VTZ,4074461544,email_youtube_marketing_171,5/4/2022,5/18/2022,-1,0,1,2022,5,4
519402,242,206-Dannel Grundey,1,9,United States-New York,3,United States,New York,mobile,email_click,206,Dannel Grundey,IND_STV_DIGEX,STV,6116371752,email_podcasting_186,5/5/2022,5/19/2022,1651818697,1,1,2022,5,5
519526,54,9-Adeline Misselbrook,2,8,United States-Texas,1,United States,Texas,tablet,email_no_click,9,Adeline Misselbrook,IND_PAT_DIGEX,PAT,725773553,email_email_marketing_49,5/3/2022,5/17/2022,-1,0,1,2022,5,3
519551,87,498-Anne Bernardini,2,10,United States-Florida,3,United States,Florida,mobile,email_no_click,498,Anne Bernardini,IND_VTZ_DIGEX,VTZ,3396756207,email_podcasting_170,5/5/2022,5/19/2022,-1,0,1,2022,5,5
